Filename,Category,Description
batch1-0405.jpg,"Food & Dining, Home Furnishings","seller: campbell-gordon 679 pope plains suite 458 meganburgh, hi 68136 items no. description qty ils multi color stones inlay art 1,00 coffee table top marble patio sofa table 27 inches 2. sofa set 1,00 by 12""' white marble side coffee 3,00 table top jasper elephant inlay garden decor w026 4. 35"" round marble coffee top 1,00 table floral marquetry inlay furniture decors b430 a 24 inches marble sofa table top 3,00 inlay coffee table with malachite stone work 6. 6'x3' marble counter height 2,00 dining table top multi inlay furniture decor e955a summary vat [%] 10% total 08/10/2012 um eacn eacn eacn eacn eacn eacn client: smith, richardson and brown 2192 kenneth walk obrienmouth, mn 10662 net price net worth vat [%] 517,50 517,50 10% 250,00 250,00 10% 247,78 743,34 10% 1 259,00 1 259,00 10% 615,00 1 845,00 10% 5 469,38 10 938,76 10% net worth vat 15 553,60 1 555,36 $ 15 553,60 $ 1555,36 gross worth 569,25 275,00 817,67 1 384,90 2 029,50 12 032,64 gross worth 17 108,96 $ 17 108,96"
batch1-0406.jpg,Uncategorized,"seller: jones llc 83363 hopkins light apt. 606 alejandroshire, nm 15108 items no. description qty ils used couch dark blue 1,00 summary vat [%] 10% total um each 12/04/2019 client: roberts and sons 874 mary lock lake wayne, or 37846 net price net worth vat [%] 97,00 97,00 10% net worth vat 97,00 9,70 $ 97,00 $ 9,70 gross worth 106,70 gross worth 106,70 $ 106,70"
batch1-0407.jpg,Food & Dining,"seller: aguilar-thompson 8038 silva trace suite 635 valeriemouth, wv 14566 items no. description qty ils wine bottle holder from costa 4,00 rica has a parrot painted on it summary vat [%] total 10% um each 07/08/2020 client: mcintyre, becker and moore 4441 wise keys skinnermouth, sc 35784 net price net worth vat [%] 5,00 20,00 10% net worth vat 20,00 2,00 $ 20,00 $ 2,00 gross worth 22,00 gross worth 22,00 $ 22,00"
batch1-0408.jpg,"Office Supplies, Books & Media","seller: client: vance inc brown, smith and blevins 430 perez radial apt. 467 1897 michele key apt. 753 south anthony, fl 10782 new samanthaville, wa 50514 items no. description qty um net price net worth vat [%] gross worth 1. the world of art time life 3,00 each 50,00 150,00 10% 165,00 books~completeset of 24 + american modern art 2. little women by louisa may 4,00 each 14,77 59,08 10% 64,99 alcott illustrated brand new collectible hardcover oo the ultimate guide to u.s. army 4,00 each 22,37 89,48 10% 98,43 survival: skills, tactics, and techniques (paper summary vat [%] net worth vat gross worth 10% 298,56 29,86 328,42 total $ 298,56 $ 29,86 $ 328,42"
batch1-0409.jpg,Food & Dining,"seller: owens-perez 8364 patricia road suite 934 north maria, ut 50077 items no. description 1. bottle tops lid reusable vacuume sealer stopper flip cap cork wine beer 2. 6) vintage leaf etched straight sided wine glasses. set of 6 unknown maker 3: 38/40/42/44mm silicone sport iwatch band strap for apple watch series 6 5 4 3 se 4. a pair of wine glasses drawer 1 e summary total qty 5,00 3,00 5,00 5,00 vat [%] 10% 10/20/2019 um eacn client: phillips plc 14915 anthony cove apt. 445 port stephaniechester, co 36812 net price 9,99 65,00 3,68 7,30 net worth 299,85 $ 299,85 net worth vat [%] 49,95 195,00 18,40 36,50 vat 29,98 $ 29,98 10% 10% 10% 10% gross worth 54,95 214,50 20,24 40,15 gross worth 329,83 $ 329,83"
batch1-0410.jpg,Technology,"seller: logan ltd usns hopkins fpo ae 92339 items no. description qty ils hp t520 thin client computer 1,00 amd gx-212jc 1.2ghz 4gb ram tested !!read below!! summary vat [%] 10% total 08/29/2015 client: james-cooley 8279 katherine springs suite 608 davidshire, ar 33275 um net price net worth vat [%] each 37,15 s015) 10% net worth vat 37,75 3,78 $ 37,75 $ 3,78 gross worth 41,53 gross worth 41,53 $ 41,53"
batch1-0411.jpg,"Retail, Technology","seller: carter-carroll 54629 eric roads suite 667 lake curtis, md 41803 items no. description qty 1. magnavox odyssey 2 5,00 microprocessor console system w joy sticks & 15 games - 1978 2. sony playstation 2 fat console 1,00 ps2 scph-30001 a microsoft xbox series x 1tb 3,00 video game console - black, preorder confirm presale 4. nintendo 3ds ll super famicom 1,00 edition japan limited console game used er 5: sony playstation 3 ps3 5,00 cech-2501a slim 150gb black console tested summary vat [%] 10% total 10/31/2020 um eacn eacn eacn eacn eacn client: hansen-barrett 6512 jones forge port douglas, wy 20794 net price net worth vat [%] 155,00 775,00 10% 80,00 80,00 10% 729,98 2 189,94 10% 269,89 269,89 10% 119,99 599,95 10% net worth vat 3 914,78 391,48 $3 914,78 $ 391,48 gross worth 852,50 88,00 2 408,93 296,88 659,94 gross worth 4 306,26 $ 4 306,26"
batch1-0412.jpg,"Office Supplies, Technology","seller: parker, patterson and smith 29573 carolyn course vincenttown, vt 21566 items no. description qty um ils viewsonic vot 133 nettop mini 4,00 each pc computer vs14165 e-350 @ 1.6ghz 2gb 320gb no os 2. custom build dell desktop 1,00 each computer i5 | 16gb | 1tb ssd | hdmi windows 10 pc wifi summary vat [%] 10% total client: arnold plc 1983 michael islands apt. 059 new jenniferburgh, id 25217 net price net worth vat [%] 39,99 159,96 10% 99,00 99,00 10% net worth vat 258,96 25,90 $ 258,96 $ 25,90 gross worth 175,96 108,90 gross worth 284,86 $ 284,86"
batch1-0413.jpg,Clothing & Apparel,"seller: wang and sons 88329 elizabeth spring suite 079 west michael, ca 03921 items no. description qty ils kate spade ny sleeveless ponte 3,00 fit & flare solid black dress size 6 2. speechless green brown white 3,00 psychedelic sleeveless dress. size large oo zara yellow shift dress xs 5,00 4. jones wear dress women white 1,00 pink floral sleeveless formal tea dress size 12 summary vat [%] 10% total 02/12/2021 um client: rogers, fitzpatrick and salazar 504 ashley pike jameshaven, nd 78333 net price 49,99 7,00 24,75 20,00 net worth 314,72 $ 314,72 net worth vat [%] 149,97 10% 21,00 10% 123,75 10% 20,00 10% vat 31,47 $ 31,47 gross worth 164,97 23,10 136,13 22,00 gross worth 346,19 $ 346,19"
batch1-0414.jpg,"Food & Dining, Home Furnishings","seller: hoover, nunez and lewis 15174 wilson glen east carolmouth, az 89797 items no. description 6'x3' elegant marble black top dining table italian inlay furniture decor e964b 36 inches marble meeting table top inlay dinning table with red jasper stone art 6'x3' black marble large dining table top very fine handmade marquetry birds art 60 inches marble dinning table top inlay work lawn table with multi color stones yellow stone royal art marble dinning table top round garden table top 60 inches 5'x2' marble white center table top with 18"" tall stand pauashell inlay art deco 12"" white marble side coffee table top jasper elephant inlay garden decor w026 summary total qty 2,00 5,00 2,00 5,00 5,00 3,00 2,00 vat [%] 10% 11/21/2016 um eacl eac eac eac eac eac eac h n client: garrett llc 3733 hill heights frankland, ny 73888 net price 5 469,38 1 376,25 5 303,66 5 756,00 6 756,00 3 888,89 247,78 net worth 103 149,56 $ 103 149,56 net worth vat [%] 10 938,76 10% 6 881,25 10% 10 607,32 10% 28 780,00 10% 33 780,00 10% 11 666,67 10% 495,56 10% vat 10 314,96 $ 10 314,96 gross worth 12 032,64 7 569,37 11 668,05 31 658,00 37 158,00 12 833,34 545,12 gross worth 113 464,52 $ 113 464,52"
batch1-0415.jpg,"Food & Dining, Home Furnishings","seller: jones ltd 7221 brown glen west hannahville, nc 22541 items no. description qty ils 30 inches marble patio table 2,00 top malachite stone inlaid coffee table home decor 2. 5'x2' marble white center table 1,00 top with 18"" tall stand pauashell inlay art deco oo 54 inches marble dinning table 3,00 top inlay restaurant table with peacock design summary vat [%] 10% total 03/28/2017 um each each each client: coleman, cowan and mejia 848 heather brooks suite 713 torresview, ne 01681 net price net worth vat [%] 1 023,75 2 047,50 10% 3 888,89 3 888,89 10% 4 600,00 13 800,00 10% net worth vat 19 736,39 1 973,64 $ 19 736,39 $ 1 973,64 gross worth 2 252,25 4 277,78 15 180,00 gross worth 21 710,03 $ 21 710,03"
batch1-0416.jpg,Food & Dining,"seller: harmon llc 442 perez port north brandonbury, nc 79412 items no. description 1. 4 tupperware wine stemless cups set acrylic plastic shatter proof beverages new summary total 03/05/2018 client: chapman llc 3612 rodriguez union hilltown, ne 56109 qty um net price net worth vat [%] gross worth 2,00 each 34,99 69,98 10% 76,98 vat [%] net worth vat gross worth 10% 69,98 7,00 76,98 $ 69,98 $ 7,00 $ 76,98"
batch1-0417.jpg,"Office Supplies, Technology","seller: client: stone, fernandez and swanson johnson, newman and nelson 6995 hunter place apt. 926 20195 lisa island north alexander, me 80117 south rebeccatown, or 94663 items no. description qty um net price net worth vat [%] gross worth ils desktop computer amd 5,00 each 9,99 49,95 10% 54,95 sempron le1250 no hdd no os 2. hp z220 desktop computer 3,00 each 70,00 210,00 10% 231,00 barebone system by dell desktop computer tower 1,00 each 169,95 169,95 10% 186,95 optiplex core i5 8gb 1tb hd dvd wifi windows 10 pro 4. custom gaming desktop pc 3,00 each 359,99 1 079,97 10% 1 187,97 computer - core i5 4690, rx 470, 8gb ram summary vat [%] net worth vat gross worth 10% 1 509,87 150,99 1 660,86 total $ 1509,87 $ 150,99 $ 1 660,86"
batch1-0418.jpg,Footwear & Athletic Wear,"seller: scott llc 9206 sierra crossing lake ronaldberg, dc 76862 items no. description qty 1. fabulous nike boy's kyrie 3 3,00 white basketball shoes size 5.5y 859466-103 with box 2. joma youth boys gol 205 piso 5,00 multitaco soccer cleats 5.5 white blue yellow new 3: under armour ua curry 3 4,00 black/black size 6y 4. diadora youth boys avanti md 2,00 jr soccer cleats size 2.5 yellow black new summary vat [%] 10% total 05/30/2018 um eacn eacn eacn eacn client: lawrence-pacheco 688 holland isle south maria, md 09676 net price net worth vat [%] 29,99 89,97 10% 19,99 99,95 10% 4,90 19,60 10% 19,99 39,98 10% net worth vat 249,50 24,95 $ 249,50 $ 24,95 gross worth 98,97 109,94 21,56 43,98 gross worth 274,45 $ 274,45"
batch1-0419.jpg,"Food & Dining, Office Supplies, Home Furnishings","seller: holloway, ford and smith 048 brown creek apt. 631 new jonathan, dc 38097 items no. description qty 1. hippie 3d starry sky carpet 5,00 child play area rug kids room carpets mat home decor 2. 3x5 ft cotton chindi rug dining 1,00 room carpet floor mat handwoven area rug throw oo garden flower carpet quilted 2,00 bedroom floor princess tapis lace rug carpets 4. imitation wool carpet rugs 1,00 koala panda plush living room blankets non slip decor s: round rug carpet for living 2,00 room decor faux fur rugs kids room long plush rugs 6. plush carpet for living room 1,00 fluffy rug thick bed room carpets anti-slip floor g de rectangle area rug wood grain 3,00 carpet mat for living room bedroom - 180x60cm summary vat [%] 10% total 02/11/2013 um eacn eacn eacn eacn eacn eacn eacn client: pena, hernandez and miller 566 daniels causeway leonardfurt, mi 40983 net price 11,69 17,85 45,50 26,11 9,87 20,36 32,81 net worth 331,94 $ 331,94 net worth vat [%] 58,45 10% 17,85 10% 91,00 10% 26,11 10% 19,74 10% 20,36 10% 98,43 10% vat 33,19 $ 33,19 gross worth 64,29 19,64 100,10 28,72 21,71 22,40 108,27 gross worth 365,13 $ 365,13"
batch1-0420.jpg,"Food & Dining, Utilities","seller: client: rich, bentley and schmidt avila and sons 2436 hammond shores 571 robinson creek port ashley, nd 99052 north deborahview, ct 06884 items no. description qty um net price net worth vat [%] gross worth ils set of 2 etched “ hers” and 4,00 each 4,00 16,00 10% 17,60 “hers too” wine glasses 2. galvanized metal wine caddy 2,00 each 34,95 69,90 10% 76,89 3. european style wine rack 5,00 each 7,67 38,35 10% 42,19 plastic water bottle display mat wine holder organizer 4. one pebbled confetti glass 2,00 each 8,99 17,98 10% 19,78 wine water goblet 12 oz 8"" tall summary vat [%] net worth vat gross worth 10% 142,23 14,22 156,45 total $ 142,23 $ 14,22 $ 156,45"
batch1-0421.jpg,"Food & Dining, Transportation, Home Furnishings","seller: stanley group 5487 richard track suite 480 south joseph, nc 41730 items no. description qty 1. leopard printed rug skin mat leather faux fur animals area rugs home carpets 2,00 2. fluffy rugs anti-slip area rug 2,00 dining room carpet floor mat home bedroom decor ! 3: cartoon rabbit printed round carpet area rug children play tent floor mat rug 2,00 4. 3d swirl print optical illusion area rug carpet floor pad non-slip doormat mats 5,00 a war horse series small large 4,00 long floor carpet area rugs various size soft rug 6. yilong 4'x6' all over handmade carpet dining room hand knotted silk rugs 082b 4,00 de imitation wool carpet rugs koala panda plush living room blankets non slip decor 1,00 summary vat [%] 10% total 09/30/2012 um eacn eacn eacn eacn eacn eacn eacn client: mcbride-sanchez 48923 dominguez locks apt. 317 sarahberg, la 20147 net price net worth vat [%] 19,49 38,98 10% 4,99 9,98 10% 177,08 354,16 10% 11,96 59,80 10% 36,30 145,20 10% 3 600,00 14 400,00 10% 26,11 26,11 10% net worth vat 15 034,23 1 503,42 $ 15 034,23 $ 1503,42 gross worth 42,88 10,98 389,58 65,78 159,72 15 840,00 28,72 gross worth 16 537,65 $ 16 537,65"
batch1-0422.jpg,"Office Supplies, Technology","seller: kim, lloyd and white 057 walsh ranch lake natasha, ga 64172 items no. description 1. custom build hp desktop computer 16gb | 2tb | ssd | windows 10 windows 7 pc wifi 2. custom build gaming rgb mini itx computer pc 3: dell desktop computer intel core i5 windows 10 pro 64 250gb 3.1ghz 4gb ram 4. 10-core gaming computer desktop pc tower hdmi 8gb ddr4 r7 graphic custom built ab hp 6200 pro core i7 3.4ghz quad core 16gb 500gb computer 6. dell optiplex sff desktop computer windows 10 4gb 160gb summary total qty 1,00 4,00 2,00 4,00 3,00 3,00 vat [%] 10% 08/03/2016 um eacn eacn eacn eacn eacn eacn client: clark, russell and johns 67220 knox divide hawkinsbury, me 17281 net price 329,00 520,00 240,24 348,88 256,68 89,99 net worth 5 325,01 $5 325,01 net worth 329,00 2 080,00 480,48 1.395,52 770,04 269,97 vat [%] 10% 10% 10% 10% 10% 10% vat 532,50 $ 532,50 gross worth 361,90 2 288,00 528,53 1 535,07 847,04 296,97 gross worth 5 857,51 $5 857,51"
batch1-0423.jpg,Technology,"seller: smith, gonzalez and wallace 517 drake meadow new seanburgh, tx 46774 items no. description qty 1. sony playstation2 scph-50000 3,00 tss silyer console jp game ps2 japan tested working 2. b397 nintendo dsi console red 3,00 japan nds x 3: super nintendo snes system 2,00 console controller & cables - sns-001 + 3 games 4. nintendo wii white console 4,00 rvl-001 bundle game cube compatible controllers senso 5: new sony playstation 4 slim 5,00 1tb 3 game bundle console. sealed!!! 6. xbox one x 1tb 4k black video 5,00 game console system - factory sealed brand new summary vat [%] 10% total 11/11/2014 um eacn eacn eacn eacn eacn eacn client: barnes plc 91305 laura street apt. 439 matthewsmouth, nj 19408 net price net worth vat [%] 119,99 359,97 10% 6,99 20,97 10% 103,99 207,98 10% 99,99 399,96 10% 399,99 1 999,95 10% 419,99 2 099,95 10% net worth vat 5 088,78 508,88 $ 5 088,78 $ 508,88 gross worth 395,97 23,07 228,78 439,96 2 199,95 2 309,95 gross worth 5 597,66 $ 5 597,66"
batch1-0424.jpg,Footwear & Athletic Wear,"seller: adkins, campbell and butler psc 8125, box 9401 apo aa 65326 items no. description ae toddler car rain boots 5 2. skechers kids' snap sprints sneaker size 4 blue/black 97546l 3: skechers blue athletic shoes kids size 2 euc 4. joma youth boy supercopa 201 soccer cleats 4.5 negro verde multitaco black green summary total qty 3,00 4,00 3,00 2,00 vat [%] 10% 04/30/2015 um each each each each client: bird, bates and johnston 970 rowe street kristieton, co 20645 net price 9,00 29,99 11,99 19,99 net worth 222,91 $ 222,91 net worth vat [%] 27,00 10% 119,96 10% 35,97 10% 39,98 10% vat 22,29 $ 22,29 gross worth 29,70 131,96 39,57 43,98 gross worth 245,20 $ 245,20"
batch1-0425.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: smith, garcia and brown 018 joseph parkway charlesside, or 90692 items no. description qty ils dc kids turbo skate shoe (little 4,00 kid/big kid) color white/royal 2. all mattel disney pixar model 1,00 cars mcqueen 1:55 diecast lot choose loose kid toy a 5ps face masks men women 2,00 unisex kid cover clothing mask reusable washable cloth 4. 100pcs wall stickers home 1,00 decor glow in the dark star sticker decal kids room 5: reebok boys furylite graphic 4,00 gray athletic shoes 6 medium (d) big kid bhfo 0924 6. nike dangeruss wilson youth 3,00 flex shoes green blue sneakers kids size 12.5 7. durango lil' little kid western 2,00 casual western purple boys - size 2m summary vat [%] 10% total 12/19/2016 um eacn eacn eacn eacn eacn eacn eacn client: diaz llc 97546 brown hills apt. 820 sarahmouth, dc 58341 net price net worth vat [%] 55,00 220,00 10% 12,99 12,99 10% 4,39 8,78 10% 1,70 1,70 10% 28,99 115,96 10% 19,95 59,85 10% 68,00 136,00 10% net worth vat 555,28 55,53 $ 555,28 $ 55,53 gross worth 242,00 14,29 9,66 1,87 127,56 65,83 149,60 gross worth 610,81 $ 610,81"
batch1-0426.jpg,Technology,"seller: rodgers-garcia 4296 lucas springs suite 455 carolfort, hi 78427 items no. description qty 1. sony playstation 3 slim 120gb 2,00 black console summary vat [%] 10% total 02/03/2021 client: bruce-reid 7895 white estate port ethanland, ma 15193 um net price net worth vat [%] each 99,99 199,98 10% net worth vat 199,98 20,00 $ 199,98 $ 20,00 gross worth 219,98 gross worth 219,98 $ 219,98"
batch1-0427.jpg,Technology,"seller: jensen plc 565 kelly freeway apt. 583 east rachelburgh, ks 55286 items no. description qty 1. nintendo 64 console plus 2 1,00 games barely played with in partial original box 2. nintendo wii console system 1,00 bundle gamecube compatible w controllers games cords oo xbox series x console 4,00 confirmed pre-order 4. nintendo switch lite yellow 2,00 console only - no accessories or charger [b1-1] summary vat [%] 10% total 07/24/2013 um eacn eacn eacn eacn client: cox-moore 9085 ashley ford suite 319 south sydney, sd 05269 net price net worth vat [%] 49,99 49,99 10% 94,95 94,95 10% 750,00 3 000,00 10% 135,00 270,00 10% net worth vat 3 414,94 341,49 $ 3 414,94 $ 341,49 gross worth 54,99 104,45 3 300,00 297,00 gross worth 3 756,43 $ 3 756,43"
batch1-0428.jpg,Food & Dining,"seller: client: henry inc cole, lee and long 46769 james grove apt. 769 psc 5057, box 8574 lauraton, or 80222 apo ap 08956 items no. description qty um net price net worth vat [%] gross worth ils bicycle wine bottle 2,00 each 4,99 9,98 10% 10,98 holder/excellent condition summary vat [%] net worth vat gross worth 10% 9,98 1,00 10,98 total $ 9,98 $ 1,00 $ 10,98"
batch1-0429.jpg,Footwear & Athletic Wear,"seller: client: gonzalez, bauer and taylor collins-williams 200 jackson flat 7227 michael lakes apt. 810 anthonytown, az 83497 north ashley, tn 15350 items no. description qty um net price net worth vat [%] gross worth ils children's sports shoes 1,00 each 19,99 19,99 10% 21,99 breathable mesh boys casual shoes 2. kushyshoo children kid rain 3,00 each 22,99 68,97 10% 75,87 boot shoes rubber, monkey, size youth 1 bh nike zoom kd 9 kevin durant 5,00 each 34,49 172,45 10% 189,70 youth women's shoes sneakers summary vat [%] net worth vat gross worth 10% 261,41 26,14 287,55 total $ 261,41 $ 26,14 $ 287,55"
batch1-0430.jpg,Home Furnishings,"seller: client: kaufman-martin brown ltd 63370 william turnpike apt. 926 654 robinson villages apt. 390 heatherfurt, ny 30107 west anthonyview, pa 31030 items no. description qty um net price net worth vat [%] gross worth ils christmas carpet for kitchen 4,00 each 13,60 54,40 10% 59,84 rug living room floor mat non-slip area rugs decor 2. soft sheepskin mat faux fur 4,00 each 8,11 32,44 10% 35,68 rug small shaggy non slip floor carpet light pink oo rug beni ourain, moroccan 5,00 each 450,00 2 250,00 10% 2 475,00 handmade 100% wool area rug berber beni ouarain carpet 4. yilong 4'x6' traditional 2,00 each 3 600,00 7 200,00 10% 7 920,00 handmade carpet parlor home hand knotted silk rugs 084b a 120cm*160cm large faux 2,00 each 52,99 105,98 10% 116,58 rabbit fur carpet soft living room bedroom warm carpet 6. deluxe soft faux sheepskin 3,00 each 14,02 42,06 10% 46,27 shaggy area floor rugs kids play carpet ds yilong 6'x9' handknotted silk 5,00 each 10 800,00 54 000,00 10% 59 400,00 area rug medallion deep red home carpet 0962 summary vat [%] net worth vat gross worth 10% 63 684,88 6 368,49 70 053,37 total $ 63 684,88 $ 6 368,49 $ 70 053,37"
batch1-0431.jpg,Home Furnishings,"seller: shaffer ltd 9147 mercado flats suite 699 south paulfort, de 75869 items no. description qty ils 54 inches black marble dinning 5,00 table top unique hallway table with luxurious art summary vat [%] 10% total um each 08/02/2014 client: wright llc 7147 wilson stream cookstad, tn 25047 net price net worth vat [%] 4 120,00 20 600,00 10% net worth vat 20 600,00 2 060,00 $ 20 600,00 $ 2 060,00 gross worth 22 660,00 gross worth 22 660,00 $ 22 660,00"
batch1-0432.jpg,Books & Media,"seller: trujillo-johnson 07030 stevenson stravenue kathleenview, wa 77540 items no. description qty 1. nightmares in the sky: 5,00 gargoyles and grotesques 2. warman's star wars field guide 1,00 by wells, stuart w., ill by the great one: the complete 2,00 wayne gretzky collection 4. winnie the pooh by a. a. milne 5,00 illustrated by shepard collector's new hardcover 5: q&a a day: 5-year journal 1,00 6. entertaining 4,00 summary vat [%] 10% total 11/26/2018 um eacn eacn eacn eacn eacn eacn client: garrett, simmons and smith 52259 alexander station suite 695 east crystalmouth, nj 44771 net price net worth vat [%] gross worth 7,50 37,50 10% 41,25 sp2e 577 10% 6,35 4,89 9,78 10% 10,76 19,73 98,65 10% 108,52 4,49 4,49 10% 4,94 4,49 17,96 10% 19,76 net worth vat gross worth 174,15 17,42 191,57 $ 174,15 $ 17,42 $ 191,57"
batch1-0433.jpg,"Office Supplies, Clothing & Apparel","seller: mcdaniel inc 980 henry ville penaborough, vt 44420 items no. description 1. marc jacobs ivory cotton short sleeve beige silk overlay dress small 2. cabi 5610 striped white blue launch maxi dress womens sz m 3: boden size 8 us green & navy dark blue belted midi wool knit sweater fall dress summary total 03/08/2015 qty um 3,00 each 4,00 each 1,00 each vat [%] 10% client: taylor and sons 1445 silva trace north susan, tx 31627 net price 15,99 48,99 35,00 net worth 278,93 $ 278,93 net worth vat [%] 47,97 10% 195,96 10% 35,00 10% vat 27,89 $ 27,89 gross worth 52,77 215,56 38,50 gross worth 306,82 $ 306,82"
batch1-0434.jpg,Home Furnishings,"seller: campbell, hernandez and myers 7539 silva island west vincentbury, nj 79795 items no. description ae 5'x2' marble white center table top with 18"" tall stand pauashell inlay art deco 2. 4'x2' black center top table italian marquetry gemstone art columba's day gift 3: 4pcs adjustable stainless steel cabinet legs kitchen feet round stand holders summary total qty 3,00 2,00 3,00 vat [%] 10% 08/03/2014 um each each each client: ward, stewart and bennett unit 3754 box 7172 dpo aa 86105 net price net worth vat [%] 3 888,89 11 666,67 10% 3 688,00 7 376,00 10% 11,95 35,85 10% net worth vat 19 078,52 1 907,85 $ 19 078,52 $ 1 907,85 gross worth 12 833,34 8 113,60 39,43 gross worth 20 986,37 $ 20 986,37"
batch1-0435.jpg,Books & Media,"seller: mason-beltran 5622 erik knolls new kristafurt, mt 51436 items no. description 1. sing my way home: voices of the new american roots 2: goodnight from london: a novel 3: the world of art time life books~completeset of 24 + american modern art summary total qty 2,00 5,00 5,00 vat [%] 10% 08/28/2019 um each each each client: net price 5,61 4,49 50,00 net worth 283,67 $ 283,67 morrison, stewart and graham 51370 thompson oval suite 431 beckerburgh, me 77062 net worth vat [%] gross worth 11,22 10% 12,34 22,45 10% 24,70 250,00 10% 275,00 vat gross worth 28,37 312,04 $ 28,37 $ 312,04"
batch1-0436.jpg,Technology,"seller: client: padilla, webb and pearson marsh-kennedy 96997 ellis river 90918 jesus village suite 061 new kimberlyhaven, az 52628 saundersstad, ak 57749 items no. description qty um net price net worth vat [%] gross worth ils sony playstation2 console 1,00 each 50,00 50,00 10% 55,00 scph-37000 "" ocean blue ""/ tested 11178 2. b360 nintendo 2ds console 1,00 each 29,99 29,99 10% 32,99 blue japan a nintendo 64 game console unit / 5,00 each 39,99 199,95 10% 219,95 controllers / games used untested summary vat [%] net worth vat gross worth 10% 279,94 27,99 307,93 total $ 279,94 $ 27,99 $ 307,93"
batch1-0437.jpg,Home Furnishings,"seller: forbes, young and fisher 60822 olson crest north andrewborough, fl 03034 items no. description ils garden flower carpet quilted bedroom floor princess tapis lace rug carpets 2. egg bathroom rug carpet area rugs rug floor mats nordic chic room decor 3: round rug carpets for living room decor kids room long plush rugs bedroom mats* 4. new candy color soft anti-skid carpet soft non slip rug living bedroom floor mat ds yilong 1.2x1.7' 300l tree and birds handmade silk rug carpet tapestry lh691a summary total qty 1,00 1,00 4,00 5,00 4,00 vat [%] 10% 09/22/2016 um eacn eacn eacn eacn eacn client: moore and sons 18304 valerie row north steve, hi 79797 net price 45,50 68,10 4,38 11,99 188,00 net worth 943,07 $ 943,07 net worth vat [%] 45,50 10% 68,10 10% 17,52 10% 59,95 10% 752,00 10% vat 94,31 $ 94,31 gross worth 50,05 74,91 19,27 65,95 827,20 gross worth 1 037,38 $ 1 037,38"
batch1-0438.jpg,Clothing & Apparel,"seller: client: robles, carroll and pittman quinn-campos 429 bethany shore apt. 216 90271 nathaniel square apt. 059 mcdonaldshire, nh 35870 east tonyaville, wv 90098 items no. description qty um net price net worth vat [%] gross worth ils lularoe nicole dress size large 1,00 each 1,99 1,99 10% 2,19 25 2. old navy womens sleeveless 4,00 each 12,00 48,00 10% 52,80 rayon dress hawaiian floral print size xs a banana republic maroon 4,00 each 5,00 20,00 10% 22,00 abstract ruffled wrap dress with slip xs 0 summary vat [%] net worth vat gross worth 10% 69,99 7,00 76,99 total $ 69,99 $ 7,00 $ 76,99"
batch1-0439.jpg,"Transportation, Technology, Footwear & Athletic Wear","seller: hall llc 27618 johnson shores suite 030 richport, ar 85238 items no. description 1. saucony boys' ride iso sneaker, white/blue/vizi red, 7 m us little kid 2. fila shoes sneakers kids size 11 red black gray 3: nike 7y black summary total 03/21/2017 qty um 3,00 each 1,00 each 2,00 each vat [%] 10% client: brown-vazquez uscgc monroe fpo aa 63303 net price 27,99 15,00 15,00 net worth 128,97 $ 128,97 net worth vat [%] 83,97 15,00 30,00 vat 12,90 $ 12,90 10% 10% 10% gross worth 92,37 16,50 33,00 gross worth 141,87 $ 141,87"
batch1-0440.jpg,Home Furnishings,"seller: davila, reed and wright 041 faulkner island south feliciaview, ia 68431 items no. description living room mahal floor mat oriental wool carpet 3x5 floral red hand knotted round rug carpets for living room decor kids room long plush rugs bedroom mats* yilong 2.5'x4' hand knotted silk garden scene rug indoor oriental carpet 352b 3d modern printing flower carpet non slip area rug living room floor door mat egg shape area rugs soft cotton carpet floor mat for kids study playroom rectangle area rug wood grain carpet mat for living room bedroom - 180x60cm summary total qty 4,00 5,00 3,00 1,00 2,00 4,00 vat [%] 10% 12/29/2013 um eacn eacn eacn eacn eacn eacn client: moore, guerrero and jacobson 730 henderson ridge port michelleville, vt 58312 net price 310,00 4,38 2 000,00 11,71 29,43 32,81 net worth 7 463,71 $ 7 463,71 net worth vat [%] gross worth 1 240,00 10% 1 364,00 21,90 10% 24,09 6 000,00 10% 6 600,00 11,71 10% 12,88 58,86 10% 64,75 131,24 10% 144,36 vat gross worth 746,37 8 210,08 $ 746,37 $ 8 210,08"
batch1-0441.jpg,"Utilities, Footwear & Athletic Wear, Clothing & Apparel","seller: vega inc 08135 meyer walk wilsonport, or 74032 items no. description qty ils 6 pairs of jordan’s size 7y 2,00 2. little boys size 2 son of mars 2,00 jordan 3. timberland women's/junior's 2,00 premium 6"" navy waterproof boots 3793a 4. new kid cudi ""wzrd"" rap hip 5,00 hop soul music men's black t-shirt size s to 3xl 5: 5 youth boys big kids nike 3,00 jordan 6-17-23 basketball white red black 428818 100 summary vat [%] 10% total 02/05/2012 um eacn eacn eacn eacn eacn client: sanchez, miller and mitchell 36708 dawn roads apt. 402 new kennethview, ri 40298 net price 130,00 19,00 79,99 22,49 89,99 net worth 840,40 $ 840,40 net worth vat [%] 260,00 38,00 159,98 112,45 269,97 vat 84,04 $ 84,04 10% 10% 10% 10% 10% gross worth 286,00 41,80 175,98 123,69 296,97 gross worth 924,44 $ 924,44"
